ORDER_ID,PRODUCT_ID,QUANTITY_ORDERED,UNIT_PRICE,DISCOUNT_PERCENT,TOTAL_LINE_AMOUNT
9368,236,3,48499,3.86,139877.12
9368,534,2,37899,17.83,62286.01
9369,370,5,12255,6.55,57264.34
9369,365,4,18757,2.53,73131.3
9369,563,3,29264,0.48,87367.09
9369,77,3,39207,7.36,108968.94
9370,11,2,36842,1.57,72529.03
9371,731,1,47746,14.0,41061.03
9372,729,2,18638,7.5,34480.72
9372,376,5,42958,15.03,182496.75
9372,768,1,13488,10.42,12082.96
9373,604,5,30919,4.48,147668.78
9373,124,4,10850,2.1,42490.08
9373,311,4,49080,3.97,188516.53
9374,671,5,30921,1.69,151986.58
9374,122,1,841,15.5,710.62
9374,397,2,48119,1.35,94935.73
9374,550,3,36096,14.78,92285.28
9374,473,2,16249,19.27,26235.64
9375,111,2,42462,17.91,69713.55
9376,336,5,28783,8.54,131631.2
9377,307,4,28501,10.8,101690.77
9377,78,5,37618,6.81,175288.07
9377,638,3,30475,13.92,78700.54
9377,214,5,49421,5.81,232751.59
9377,605,2,39121,10.77,69817.29
9378,731,3,47746,12.19,125773.71
9378,358,3,39235,17.4,97220.16
9378,714,2,29660,8.1,54515.55
9379,504,3,15085,3.04,43877.04
9379,107,2,27917,2.5,54438.61
9379,494,1,18760,10.05,16874.25
9380,438,3,655,8.7,1794.07
9380,583,5,31110,15.46,131507.15
9380,268,5,18751,15.21,79490.83
9381,737,3,30765,3.67,88907.9
9381,671,3,30921,3.26,89735.99
9381,562,4,31515,18.65,102552.71
9382,196,5,43843,18.16,179405.95
9382,779,5,43327,1.94,212433.96
9382,684,4,13964,10.08,50222.95
9382,283,2,49245,16.74,81999.46
9382,770,2,761,11.94,1340.22
9383,54,2,6473,16.11,10861.03
9383,202,3,31734,17.41,78624.09
9383,174,3,11157,11.55,29605.97
9384,403,1,19116,16.68,15928.31
9384,242,5,29906,5.31,141582.79
9384,145,3,35829,5.3,101795.48
9385,776,3,49281,2.23,144539.78
9385,760,5,27180,0.11,135748.73
9385,645,4,3061,19.09,9906.57
9386,271,2,28088,14.41,48078.43
9386,654,2,22058,1.99,43236.03
9386,376,1,42958,10.91,38273.27
9386,58,3,8735,4.32,25072.78
9386,418,3,13961,18.48,34141.04
9387,593,1,11645,7.19,10808.07
9387,325,1,35715,5.96,33585.19
9387,609,2,17474,19.45,28149.14
9387,759,3,750,11.92,1981.81
9387,417,3,30783,16.27,77323.67
9388,175,5,22304,3.79,107298.25
9388,200,1,6774,13.85,5835.77
9389,550,4,36096,8.31,132388.03
9389,627,5,3665,5.85,17252.1
9390,401,5,37494,1.17,185277.54
9390,639,3,27374,15.36,69505.71
9390,136,1,42470,16.62,35413.47
9390,145,5,35829,14.6,152998.55
9391,441,4,8841,4.86,33643.87
9391,618,2,41380,2.66,80560.63
9391,58,4,8735,5.23,33111.09
9391,666,4,17292,15.05,58755.8
9391,727,3,47606,13.01,124230.56
9392,528,1,15968,12.28,14007.92
9392,670,4,43766,2.64,170446.26
9393,640,4,32567,3.14,126171.86
9393,331,5,12322,11.36,54609.83
9393,607,1,4954,9.95,4461.07
9393,584,1,48654,16.46,40645.39
9394,631,2,25538,16.28,42759.27
9394,8,4,40604,10.83,144821.52
9395,767,5,27368,11.13,121615.99
9395,368,3,38448,18.73,93734.68
9395,504,1,15085,5.92,14191.23
9395,141,1,18117,8.72,16537.29
9396,123,5,32154,3.36,155376.15
9396,60,1,46669,17.99,38272.46
9397,563,2,29264,13.56,50591.94
9397,704,3,30545,7.38,84872.11
9397,167,3,3937,4.95,11225.91
9397,633,1,29233,6.29,27393.71
9398,593,4,11645,3.36,45015.52
9398,261,3,44754,1.28,132544.38
9398,177,2,26731,8.63,48846.96
9398,718,3,18639,17.62,46062.78
9399,96,2,38441,17.99,63050.16
9399,774,3,24648,3.42,71413.36
9399,230,1,8241,7.69,7606.92
9400,630,1,41558,17.29,34370.87
9400,448,3,12125,10.23,32654.6
9400,588,5,7137,10.75,31847.52
9400,296,4,3447,15.69,11624.83
9401,723,3,46881,6.67,131258.67
9401,328,2,22971,6.92,42760.79
9401,274,4,37306,8.13,137095.95
9401,70,1,5496,3.48,5304.91
9402,707,3,39275,11.02,104841.15
9402,107,1,27917,6.78,26023.15
9402,407,1,24147,4.12,23153.29
9403,221,1,32169,8.26,29511.29
9404,159,4,49220,0.67,195567.08
9405,159,3,49220,8.56,135017.8
9406,663,5,28175,16.92,117040.14
9407,148,1,48203,5.45,45577.51
9408,314,4,24827,15.77,83642.62
9408,166,4,45904,6.34,171983.01
9409,695,2,35816,17.78,58895.58
9410,35,4,43863,11.8,154748.04
9410,712,5,23814,16.07,99934.21
9410,462,4,4206,12.85,14661.98
9411,124,4,10850,16.92,36057.4
9411,123,5,32154,4.09,154195.69
9411,333,5,13413,8.95,61060.26
9412,73,4,6056,9.56,21907.82
9412,588,4,7137,18.05,23394.91
9412,199,5,39786,4.36,190252.54
9412,41,1,49640,17.33,41035.25
9413,447,3,29566,5.8,83549.75
9413,474,1,35322,16.17,29610.16
9413,325,4,35715,15.48,120748.17
9413,68,5,7164,8.58,32746.05
9414,408,1,45581,16.17,38212.33
9414,42,1,20451,3.59,19716.18
9414,76,2,41203,16.56,68760.82
9414,707,1,39275,12.58,34332.84
9414,114,4,19552,2.97,75884.81
9415,409,1,32132,9.35,29127.55
9415,406,4,46522,18.1,152409.84
9415,625,1,34226,19.12,27681.17
9416,452,3,21776,14.66,55749.88
9416,793,2,28398,6.72,52981.03
9417,297,3,9820,10.84,26267.68
9417,546,1,32919,15.05,27964.46
9417,35,1,43863,16.27,36726.14
9417,42,1,20451,2.25,19991.45
9417,384,2,7461,9.48,13508.11
9418,203,2,25119,2.06,49200.71
9418,246,5,38568,4.48,184198.6
9418,272,5,18904,9.52,85526.23
9419,279,4,48374,15.28,163926.3
9419,244,2,5342,9.3,9689.89
9420,47,3,47559,18.09,116867.63
9420,682,1,49799,13.3,43175.02
9421,743,1,21775,7.04,20242.11
9421,371,3,29473,18.09,72423.64
9421,563,4,29264,11.43,103678.71
9422,455,4,22338,3.92,85848.08
9423,410,2,35308,11.4,62567.12
9423,175,3,22304,2.23,65422.61
9424,317,3,27663,12.08,72964.51
9424,484,3,6727,4.56,19260.01
9425,538,5,14352,7.37,66471.71
9425,351,1,47358,14.67,40409.79
9425,542,2,49152,2.32,96018.72
9425,185,1,44228,19.56,35575.52
9425,453,2,22929,19.22,37042.95
9426,92,4,49329,12.37,172902.14
9426,372,2,12465,18.82,20237.22
9426,671,4,30921,8.43,113253.15
9426,335,4,22043,2.78,85722.55
9427,534,3,37899,19.62,91387.28
9427,54,3,6473,17.02,16114.47
9427,447,3,29566,9.87,79942.74
9427,144,5,18039,15.63,76101.95
9428,408,1,45581,14.1,39154.53
9428,790,4,36702,19.85,117664.39
9428,94,4,15313,16.11,51384.94
9428,660,4,1454,8.73,5308.32
9429,556,1,5463,19.96,4372.62
9429,25,3,2552,6.82,7133.54
9430,675,5,20066,16.37,83909.25
9430,350,3,25292,16.24,63553.94
9430,654,3,22058,3.0,64190.29
9430,114,3,19552,5.86,55215.99
9430,369,4,6735,17.91,22115.48
9431,236,3,48499,8.75,132761.84
9432,389,1,42908,3.69,41323.08
9432,328,3,22971,17.51,56847.07
9432,648,4,25201,8.81,91923.45
9432,448,4,12125,9.79,43751.01
9432,557,5,46499,16.78,193492.11
9433,69,3,6567,3.99,18915.49
9433,475,2,44090,12.89,76811.37
9433,501,4,5634,19.18,18214.01
9434,554,5,28019,13.55,121109.58
9434,741,4,47143,10.25,169239.19
9434,634,3,9430,7.19,26254.87
9434,66,4,16135,0.54,64191.52
9435,561,3,6452,5.05,18379.05
9435,750,3,27560,11.59,73097.01
9435,656,3,42531,10.11,114699.67
9435,136,2,42470,2.91,82467.57
9436,569,4,40452,4.34,154785.96
9436,618,3,41380,19.47,99974.84
9437,17,3,8637,9.29,23502.92
9437,270,2,37297,3.44,72027.29
9438,243,5,8253,10.34,36997.22
9438,771,4,23437,18.65,76260.08
9439,383,5,27965,6.24,131093.14
9439,334,3,12254,6.75,34279.36
9439,780,5,43401,12.84,189133.9
9440,724,5,32772,0.45,163120.91
9440,275,1,25393,2.07,24868.49
9440,44,1,36772,15.9,30924.46
9441,663,3,28175,6.54,78996.5
9441,426,2,3022,8.86,5508.32
9442,15,5,4611,0.91,22844.41
9442,133,3,13532,9.04,36927.56
9442,645,1,3061,0.34,3050.66
9442,378,3,3865,15.71,9773.22
9442,467,2,39398,1.98,77234.28
9443,116,2,46793,1.57,92112.29
9443,464,1,44443,11.02,39544.1
9443,566,3,30864,16.01,77766.61
9443,2,5,49355,10.77,220204.37
9443,665,4,908,0.66,3608.18
9444,665,2,908,3.16,1758.52
9444,342,2,37200,0.39,74110.49
9444,648,4,25201,15.96,84715.35
9445,45,1,40431,5.62,38158.88
9445,447,4,29566,11.33,104863.64
9446,55,2,27399,17.37,45281.9
9447,565,3,18645,6.65,52218.08
9447,485,1,14053,9.32,12742.81
9448,64,5,9431,0.66,46841.49
9448,336,2,28783,6.96,53558.18
9448,694,5,9316,14.83,39672.7
9448,585,5,37989,0.15,189667.95
9448,500,4,44964,7.15,167001.83
9449,53,4,38958,1.41,153627.0
9449,534,1,37899,3.85,36439.85
9449,126,3,47790,15.71,120853.03
9449,396,4,27021,0.93,107073.86
9449,345,4,29216,13.34,101269.88
9450,97,4,25293,5.95,95156.23
9450,674,1,8467,6.34,7930.47
9450,722,3,1934,9.22,5266.79
9451,447,2,29566,15.67,49865.78
9452,466,1,27100,13.82,23355.45
9452,226,1,33478,10.43,29984.72
9452,690,4,7166,10.88,25545.8
9452,184,1,17258,4.73,16441.03
9453,360,4,11048,19.07,35765.98
9453,35,3,43863,5.8,123961.53
9454,125,4,12641,16.31,42315.8
9454,310,2,1291,15.75,2175.38
9454,474,3,35322,1.06,104846.64
9455,8,1,40604,13.76,35018.84
9455,250,2,18922,12.93,32952.04
9456,212,5,32325,16.76,134537.78
9456,14,3,37342,11.25,99417.92
9456,304,3,30285,7.46,84080.61
9457,102,1,5698,1.03,5639.17
9457,237,1,26876,4.63,25632.38
9457,219,2,10507,5.6,19836.19
9457,59,1,29617,17.64,24392.01
9458,218,2,38757,11.79,68375.5
9459,554,4,28019,14.28,96072.69
9460,749,5,23588,12.15,103609.86
9460,641,2,2590,14.94,4406.26
9460,544,3,890,6.95,2484.31
9460,226,3,33478,0.53,99903.12
9461,298,5,26112,10.8,116460.29
9461,110,1,17621,11.78,15544.9
9461,666,5,17292,2.13,84621.63
9461,436,1,8259,5.1,7838.11
9462,382,2,14074,13.25,24417.15
9463,620,5,2948,16.89,12251.0
9464,31,3,10246,18.87,24937.87
9465,579,1,9735,1.61,9578.3
9465,172,2,33849,10.28,60738.13
9465,779,2,43327,8.95,78901.14
9466,399,3,37927,6.66,106201.38
9467,652,5,3791,14.86,16138.51
9467,24,3,15729,3.46,45553.22
9467,639,1,27374,11.63,24190.39
9467,77,5,39207,15.04,166555.77
9468,749,2,23588,0.6,46891.84
9468,413,3,10744,9.03,29321.99
9468,358,4,39235,18.64,127688.8
9469,704,1,30545,5.92,28735.92
9469,674,3,8467,19.84,20362.61
9469,554,1,28019,6.41,26222.2
9469,206,5,33761,2.83,164035.4
9469,626,2,13855,12.8,24162.78
9470,494,1,18760,17.57,15464.42
9470,647,5,29372,8.99,133658.93
9471,794,3,6198,5.51,17569.57
9472,267,2,9119,17.92,14969.75
9472,293,4,23591,2.91,91615.37
9473,684,2,13964,15.15,23698.13
9474,317,2,27663,8.87,50418.14
9474,82,1,26210,19.4,21125.75
9474,96,3,38441,15.5,97451.83
9475,735,1,44108,6.37,41297.74
9475,365,1,18757,0.26,18708.09
9475,181,2,37765,1.42,74455.75
9475,613,1,29799,14.04,25613.92
9476,318,1,1058,17.65,871.22
9476,245,1,1847,16.82,1536.4
9476,241,1,9679,11.52,8564.35
9476,122,5,841,13.72,3628.18
9476,716,2,47791,0.71,94902.51
9477,125,1,12641,18.16,10345.41
9477,743,2,21775,2.25,42570.67
9477,488,5,10065,3.07,48777.61
9477,185,1,44228,19.84,35452.61
9478,108,2,49716,7.97,91505.22
9478,346,5,41091,8.64,187709.05
9478,150,4,24444,8.01,89940.27
9478,307,1,28501,17.62,23477.75
9479,370,1,12255,7.0,11397.71
9479,266,3,40759,17.35,101064.04
9479,88,1,13145,4.83,12510.53
9480,575,5,47368,4.5,226180.04
9480,354,3,2179,1.63,6430.71
9480,233,4,1351,11.91,4760.36
9481,59,2,29617,10.74,52874.5
9481,763,5,8606,12.31,37731.78
9481,544,3,890,4.32,2554.79
9482,372,1,12465,15.83,10491.71
9483,311,4,49080,13.23,170341.4
9483,612,5,4319,0.46,21495.57
9483,93,1,23163,3.32,22393.59
9483,306,2,4387,18.45,7155.07
9484,348,2,27115,12.76,47312.94
9484,626,2,13855,17.39,22892.42
9484,180,5,17565,8.29,80542.83
9484,109,3,32833,11.43,87243.69
9484,176,5,1222,16.34,5111.7
9485,86,4,9515,0.08,38029.64
9485,83,2,37698,13.17,65468.55
9485,364,3,7223,18.3,17703.04
9486,753,5,9478,8.23,43489.8
9487,540,1,29779,1.14,29440.2
9487,750,2,27560,7.82,50810.57
9487,662,5,45003,0.07,224857.34
9487,153,1,34959,1.97,34269.22
9488,70,4,5496,3.06,21310.2
9488,287,2,10192,10.72,18198.42
9488,427,2,13299,7.16,24694.35
9488,572,3,14356,14.08,37005.66
9489,210,2,28943,0.34,57691.59
9490,766,3,38185,15.37,96951.05
9491,229,4,6553,2.84,25466.38
9491,320,2,2171,14.66,3705.52
9491,307,5,28501,3.36,137720.65
9492,379,3,15068,7.31,41901.16
9493,362,1,10404,16.08,8731.55
9493,776,3,49281,5.3,140005.35
9493,410,1,35308,14.68,30123.31
9493,129,3,35731,4.96,101876.34
9494,539,5,41770,1.42,205888.9
9494,125,4,12641,17.83,41549.02
9494,625,4,34226,3.29,132393.93
9494,335,2,22043,13.24,38247.53
9494,445,4,34167,17.68,112503.2
9495,579,3,9735,8.54,26712.19
9495,245,1,1847,10.54,1652.39
9495,533,3,47347,17.71,116885.65
9496,30,2,37381,2.5,72889.45
9496,760,2,27180,5.19,51541.11
9496,794,5,6198,3.28,29972.03
9496,370,3,12255,3.38,35521.6
9497,364,5,7223,1.67,35511.23
9497,119,2,24872,1.48,49007.14
9497,35,3,43863,8.48,120428.62
9498,303,3,36601,4.45,104914.93
9498,655,4,16684,6.52,62386.34
9499,551,1,5904,7.39,5467.93
9499,458,5,13981,8.53,63945.2
9500,381,5,43651,15.9,183542.53
9500,570,4,3395,12.04,11945.62
9501,88,2,13145,17.26,21752.27
9501,89,2,12315,6.45,23041.84
9501,264,5,19805,15.23,83942.18
9502,254,1,34673,8.07,31874.84
9503,460,2,48951,7.92,90143.94
9503,698,1,49299,1.47,48573.65
9504,236,1,48499,0.65,48185.14
9504,572,1,14356,8.45,13142.71
9504,129,4,35731,6.39,133788.53
9504,484,4,6727,6.94,25040.76
9505,588,4,7137,15.17,24217.77
9505,758,2,39646,6.29,74300.63
9506,766,1,38185,5.65,36027.56
9506,615,3,8669,0.5,25877.24
9506,726,4,39460,2.7,153570.51
9506,95,1,6263,13.5,5417.77
9506,189,1,31960,19.02,25882.32
9507,751,4,30937,0.67,122920.25
9508,112,4,18796,6.78,70084.86
9508,677,2,3875,18.81,6292.01
9508,667,1,38605,2.18,37764.89
9508,657,2,47124,3.48,90969.46
9509,28,1,48050,7.72,44341.18
9509,539,4,41770,3.49,161244.07
9509,644,4,3808,14.78,12981.43
9509,137,4,4369,14.86,14879.91
9509,737,2,30765,3.3,59501.68
9510,637,3,3761,7.41,10446.57
9510,110,3,17621,16.93,43911.38
9510,21,1,43651,1.31,43079.37
9511,297,2,9820,19.99,15713.86
9512,265,1,976,12.78,851.22
9513,646,3,34348,14.22,88393.71
9513,501,2,5634,11.89,9928.49
9514,318,2,1058,19.22,1709.22
9514,637,5,3761,18.26,15371.01
9515,540,4,29779,18.25,97373.5
9515,400,2,30873,17.07,51204.97
9515,329,1,11671,18.92,9462.53
9516,589,5,33173,5.24,157173.45
9516,65,1,3662,12.67,3198.01
9516,113,1,14526,5.75,13690.65
9516,107,4,27917,17.78,91817.16
9516,167,2,3937,9.95,7090.85
9517,178,2,18083,13.66,31225.81
9517,60,5,46669,11.46,206594.66
9517,378,5,3865,15.27,16373.48
9517,728,3,2734,17.49,6767.43
9518,710,5,16471,6.48,77020.51
9518,71,3,7350,3.22,21340.5
9519,261,1,44754,12.19,39296.65
9519,494,3,18760,14.88,47904.26
9519,563,2,29264,19.76,46962.95
9520,38,3,31132,7.14,86727.73
9521,236,3,48499,16.7,121197.9
9521,259,5,31342,12.95,136409.69
9521,488,5,10065,6.6,47002.79
9521,606,5,27043,7.3,125343.99
9521,28,5,48050,9.05,218512.4
9522,559,3,34769,19.4,84070.98
9523,651,5,7773,10.13,34926.94
9523,557,4,46499,15.65,156883.66
9523,527,3,16870,6.94,47095.15
9524,792,5,24677,1.72,121268.4
9524,659,3,35722,19.71,86047.49
9524,350,4,25292,3.06,98068.09
9524,598,4,33955,10.17,122002.22
9525,675,3,20066,1.98,59007.16
9525,350,4,25292,19.46,81484.26
9526,374,5,5507,18.61,22411.87
9526,177,3,26731,4.71,76412.01
9526,669,2,45090,2.06,88318.53
9527,245,5,1847,3.95,8870.65
9527,253,4,44802,5.7,168994.65
9527,451,5,48356,7.93,222606.61
9528,349,1,12703,6.93,11822.65
9528,733,3,30817,9.88,83319.85
9528,455,5,22338,10.64,99802.04
9528,124,5,10850,9.02,49358.27
9528,701,4,10437,13.37,36168.27
9529,137,2,4369,12.41,7653.3
9529,416,5,11190,17.49,46164.0
9529,291,5,38557,18.33,157451.67
9529,696,1,42452,15.4,35913.1
9529,320,3,2171,6.78,6071.17
9530,483,1,30581,14.03,26289.36
9530,577,2,6466,3.52,12476.74
9530,265,1,976,13.83,841.06
9531,362,3,10404,15.23,26458.05
9531,786,3,30399,14.9,77605.49
9531,754,5,42485,4.76,202315.23
9532,536,5,25174,18.82,102185.36
9532,321,4,1469,5.03,5580.49
9532,710,1,16471,5.54,15558.96
9532,33,2,33635,6.26,63057.34
9533,513,2,21313,14.38,36494.81
9533,392,1,8036,4.98,7635.42
9533,343,1,25159,3.71,24226.78
9533,357,5,11535,8.28,52897.56
9533,480,4,740,14.96,2517.05
9534,32,5,16492,2.32,80546.24
9534,737,3,30765,5.22,87476.57
9534,394,3,29795,10.97,79583.68
9534,675,3,20066,1.64,59208.69
9535,532,2,27038,17.89,44399.66
9536,69,1,6567,19.93,5258.04
9536,388,4,9845,0.68,39113.67
9536,419,2,27828,0.09,55607.9
9537,223,3,25609,4.55,73332.57
9537,152,1,29520,13.39,25567.59
9537,20,4,22758,14.01,78275.23
9538,195,4,16145,4.92,61399.48
9538,585,3,37989,3.87,109557.6
9539,361,1,23190,14.73,19774.64
9539,612,4,4319,5.12,16392.09
9539,486,2,1424,7.62,2630.86
9540,626,5,13855,8.09,63667.49
9540,555,2,8915,10.87,15891.94
9540,349,3,12703,7.14,35388.71
9540,593,2,11645,11.68,20569.39
9541,424,2,42314,7.84,77993.36
9541,605,1,39121,18.54,31869.18
9541,688,3,28022,14.23,72104.39
9541,166,1,45904,11.71,40530.57
9542,23,3,14787,18.37,36209.68
9542,723,3,46881,18.83,114163.09
9542,555,5,8915,19.91,35699.6
9542,363,3,876,5.22,2490.8
9543,590,3,21896,16.47,54868.64
9543,420,3,49349,14.42,126699.44
9544,710,3,16471,5.45,46722.4
9544,18,5,39505,1.86,193852.32
9545,131,2,29036,17.39,47971.04
9545,714,1,29660,13.22,25739.82
9546,419,2,27828,13.28,48265.36
9547,284,5,33707,17.85,138450.69
9547,146,4,39922,18.26,130525.94
9547,512,2,16781,17.24,27776.16
9547,545,2,15633,2.85,30375.53
9547,643,3,12671,8.93,34617.76
9548,219,2,10507,1.83,20629.9
9548,178,3,18083,15.64,45764.66
9549,741,5,47143,19.6,189522.49
9549,454,5,34432,11.52,152325.49
9550,35,3,43863,8.73,120106.34
9550,283,5,49245,0.66,244608.37
9550,387,1,9683,11.97,8523.92
9550,755,3,31786,8.2,87534.28
9551,245,1,1847,19.87,1479.93
9551,7,4,15490,2.61,60340.1
9551,230,3,8241,15.56,20875.88
9552,305,4,38911,18.74,126479.04
9553,266,4,40759,10.16,146474.35
9553,86,2,9515,1.0,18839.79
9553,403,3,19116,4.57,54727.72
9554,488,3,10065,0.91,29919.09
9555,437,2,42907,16.25,71872.08
9555,557,4,46499,11.3,164982.24
9555,277,3,39219,16.79,97907.41
9555,43,4,42545,8.5,155713.54
9555,564,3,34243,9.06,93420.55
9556,612,1,4319,19.27,3486.59
9556,634,2,9430,6.75,17586.3
9556,672,4,14137,13.62,48846.87
9556,110,2,17621,8.52,32240.47
9557,639,2,27374,13.49,47360.87
9557,234,5,11210,8.71,51165.82
9557,695,3,35816,5.0,102070.37
9557,461,2,16895,2.4,32978.15
9558,169,2,3887,10.78,6936.0
9558,48,1,37700,8.4,34532.54
9558,320,3,2171,13.26,5649.14
9558,363,2,876,15.69,1477.17
9558,393,2,44254,17.2,73282.84
9559,523,1,40799,4.9,38800.14
9559,198,5,32332,9.54,146232.85
9559,331,5,12322,10.27,55283.7
9560,30,4,37381,9.9,134714.31
9561,254,3,34673,17.07,86261.61
9561,438,1,655,9.18,594.86
9561,280,2,28810,3.32,55706.68
9562,25,2,2552,8.28,4681.24
9562,451,4,48356,17.54,159488.19
9562,781,2,41599,5.55,78582.18
9562,750,5,27560,19.61,110778.71
9562,778,2,46499,16.73,77440.04
9563,210,2,28943,18.21,47346.47
9563,602,4,37272,8.03,137122.03
9564,784,3,37063,16.51,92837.24
9564,333,4,13413,0.76,53244.5
9565,220,5,22061,3.64,106287.19
9565,436,3,8259,12.31,21726.94
9565,702,4,42805,5.41,161954.98
9565,273,4,41237,17.22,136549.5
9566,757,3,39049,8.2,107538.3
9567,792,2,24677,8.41,45204.17
9568,491,3,34251,10.93,91524.38
9568,740,2,6241,8.95,11365.06
9568,422,4,15673,14.5,53600.99
9568,448,2,12125,7.03,22545.73
9568,683,1,40844,8.58,37340.2
9569,226,5,33478,0.31,166867.4
9569,659,5,35722,0.75,177278.13
9569,315,4,31232,7.18,115959.15
9570,251,2,47201,18.66,76784.87
9571,776,4,49281,19.9,157897.66
9571,578,4,32373,4.33,123880.6
9571,783,5,42472,12.7,185382.14
9571,235,3,49213,19.62,118669.71
9572,539,1,41770,6.32,39131.66
9572,468,3,10824,3.18,31438.63
9572,129,1,35731,10.08,32129.05
9573,516,4,39869,15.5,134757.05
9574,442,1,48976,17.68,40315.82
9575,696,1,42452,13.0,36931.41
9576,222,4,14366,11.36,50935.9
9576,394,1,29795,8.88,27148.67
9576,405,3,17040,8.24,46906.65
9576,354,4,2179,6.71,8130.8
9577,569,5,40452,5.82,190478.91
9577,103,2,3525,16.04,5919.4
9577,750,4,27560,9.75,99487.94
9577,371,5,29473,14.17,126485.37
9578,386,1,16851,6.14,15815.67
9578,593,5,11645,19.78,46710.4
9578,67,1,43701,19.54,35161.0
9578,478,4,17954,18.82,58298.79
9578,404,1,13135,5.83,12369.65
9579,689,2,14738,9.1,26792.43
9579,517,2,19777,7.68,36517.56
9579,784,5,37063,11.61,163804.1
9579,305,3,38911,10.83,104093.09
9579,559,5,34769,9.95,156553.59
9580,759,1,750,7.43,694.27
9580,744,5,40044,6.72,186764.09
9580,629,5,2894,19.38,11665.91
9580,282,3,46763,18.36,114530.17
9581,624,5,2394,10.84,10672.38
9582,719,5,16217,13.8,69895.85
9582,544,4,890,10.8,3175.36
9582,152,2,29520,17.28,48836.51
9582,598,4,33955,8.49,124291.59
9583,451,4,48356,4.42,184883.25
9584,498,3,45585,9.4,123895.05
9584,670,3,43766,5.93,123506.39
9584,136,2,42470,12.76,74100.05
9585,241,3,9679,11.88,25586.79
9585,366,3,41916,4.3,120337.05
9585,510,4,44339,7.12,164721.28
9585,574,5,12977,9.79,58535.01
9586,799,5,47253,18.99,191390.23
9586,790,1,36702,1.07,36307.96
9586,397,5,48119,18.42,196280.13
9586,436,3,8259,8.83,22590.25
9587,478,5,17954,13.99,77209.96
9587,360,2,11048,13.92,19019.77
9588,704,4,30545,18.37,99737.23
9588,115,4,32213,4.02,123670.83
9588,647,2,29372,2.05,57542.28
9588,255,5,6769,13.56,29254.89
9588,718,3,18639,16.75,46548.3
9589,74,3,16509,4.43,47332.42
9589,182,4,15669,15.87,52729.99
9589,703,1,4006,5.09,3802.0
9590,65,1,3662,0.43,3646.17
9590,196,2,43843,1.44,86421.0
9590,31,2,10246,17.13,16980.82
9590,256,5,42330,8.08,194541.84
9591,280,5,28810,13.33,124853.82
9591,557,4,46499,17.39,153645.12
9591,316,1,41038,11.82,36188.93
9592,249,3,18865,6.13,53128.45
9592,186,5,15432,8.16,70867.02
9593,87,4,13087,7.52,48408.88
9593,694,1,9316,1.96,9133.64
9593,162,5,22610,12.96,98400.87
9594,510,3,44339,17.0,110400.77
9594,287,5,10192,2.23,49823.24
9594,704,5,30545,8.82,139249.34
9595,456,3,3843,7.96,10611.74
9595,142,2,37951,4.87,72209.24
9595,153,4,34959,0.16,139612.1
9595,698,3,49299,15.8,124525.71
9596,97,4,25293,1.49,99660.73
9596,146,3,39922,5.45,113244.33
9596,104,2,47117,7.25,87399.26
9597,604,5,30919,4.33,147905.69
9597,31,1,10246,16.51,8554.05
9598,239,4,30763,18.32,100508.02
9598,524,4,40543,7.85,149434.22
9598,277,1,39219,6.13,36814.47
9598,308,3,21668,0.39,64747.44
9598,289,1,10839,2.88,10527.34
9599,24,5,15729,8.81,71713.53
9599,669,2,45090,0.57,89668.04
9599,200,4,6774,12.62,23676.79
9600,467,1,39398,8.23,36157.12
9600,407,3,24147,4.78,68979.96
9600,475,1,44090,11.98,38808.26
9600,411,1,17282,13.04,15028.59
9600,251,1,47201,6.3,44225.4
9601,374,1,5507,10.42,4933.44
9602,377,4,4659,7.54,17231.02
9602,746,4,1657,18.81,5381.3
9602,624,5,2394,2.33,11691.61
9603,253,1,44802,14.08,38493.03
9603,562,3,31515,13.76,81532.69
9603,361,2,23190,3.83,44602.39
9604,70,2,5496,7.24,10195.78
9604,46,2,26393,8.83,48122.52
9604,456,1,3843,6.54,3591.62
9605,762,4,31037,7.45,114902.98
9605,96,3,38441,11.43,102144.72
9605,685,2,13026,17.0,21622.73
9605,787,4,16609,2.78,64585.78
9605,437,2,42907,9.69,77500.37
9606,433,4,31953,8.46,117002.92
9606,475,3,44090,6.7,123408.19
9606,9,3,13709,15.33,34821.06
9606,590,2,21896,0.22,43694.22
9607,767,3,27368,14.12,70510.51
9607,66,5,16135,1.88,79158.18
9608,59,4,29617,0.83,117485.11
9608,537,3,6719,17.75,16578.61
9608,66,5,16135,1.82,79208.59
9609,261,3,44754,4.95,127618.78
9610,10,5,31465,17.04,130518.75
9611,704,3,30545,11.79,80832.35
9612,311,4,49080,8.41,179806.01
9612,233,5,1351,5.71,6369.1
9612,751,2,30937,8.05,56891.78
9613,271,5,28088,3.13,136041.68
9613,666,1,17292,18.83,14036.02
9613,212,1,32325,14.51,27635.6
9613,687,2,8414,10.86,14999.78
9614,209,3,41113,0.03,123297.87
9615,638,2,30475,8.3,55890.21
9615,245,4,1847,7.4,6841.17
9615,444,1,2198,6.56,2053.7
9615,54,1,6473,0.42,6446.1
9616,429,1,12174,4.89,11578.73
9616,781,4,41599,12.67,145321.68
9617,444,1,2198,16.08,1844.46
9617,436,5,8259,9.19,37500.57
9617,266,1,40759,5.06,38695.45
9617,18,2,39505,0.31,78768.48
9618,518,4,2407,11.06,8563.0
9619,241,4,9679,2.23,37852.26
9620,422,1,15673,16.65,13064.0
